street	board	potBefore	toCall	position	stackBefore	action	holeCards
Flop	As 9c 7d	10.500	4.500	Button	197.000	Fold	4sJs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9sTs
Flop	Ah Kc 3c	6.000	0.000	BigBlind	197.000	Check	9sTs
Flop	Ah Kc 3c	10.500	4.500	BigBlind	197.000	Fold	9sTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cJh
Preflop	-	5.000	1.000	Button	198.000	Call	6cJh
Flop	Ah Jc 2s	9.000	3.000	Button	197.000	Raise:6.00	6cJh
Flop	Ah Jc 2s	30.000	6.000	Button	188.000	Fold	6cJh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QcKh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QcKh
Flop	Ac Jd 2s	25.000	0.000	BigBlind	187.500	Check	QcKh
Flop	Ac Jd 2s	37.500	12.500	BigBlind	187.500	Call	QcKh
Turn	Ac Jd 2s 6d	50.000	0.000	BigBlind	175.000	Check	QcKh
Turn	Ac Jd 2s 6d	75.000	25.000	BigBlind	175.000	Call	QcKh
River	Ac Jd 2s 6d Jh	100.000	0.000	BigBlind	150.000	Check	QcKh
River	Ac Jd 2s 6d Jh	150.000	50.000	BigBlind	150.000	Raise:100.00	QcKh
Preflop	-	1.500	0.500	Button	199.500	Fold	3c9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6hTs
Flop	Qs 9h 2h	5.000	0.000	BigBlind	197.500	Check	6hTs
Flop	Qs 9h 2h	9.000	4.000	BigBlind	197.500	Fold	6hTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9c4h
Preflop	-	5.000	1.000	Button	198.000	Fold	9c4h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	KdTh
Flop	7s 6c 5c	5.000	0.000	BigBlind	197.500	Check	KdTh
Flop	7s 6c 5c	9.000	4.000	BigBlind	197.500	Fold	KdTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad2h
Preflop	-	5.000	1.000	Button	198.000	Call	Ad2h
Flop	Qd Th 8h	10.500	4.500	Button	197.000	Call	Ad2h
Turn	Qd Th 8h 8c	22.500	7.500	Button	192.500	Fold	Ad2h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KdJh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	KdJh
Flop	Kh 4d 2h	25.000	0.000	BigBlind	187.500	Raise:2.50	KdJh
Flop	Kh 4d 2h	50.500	20.500	BigBlind	185.000	Call	KdJh
Turn	Kh 4d 2h 4h	71.000	0.000	BigBlind	164.500	Check	KdJh
Turn	Kh 4d 2h 4h	106.500	35.500	BigBlind	164.500	Call	KdJh
River	Kh 4d 2h 4h Qh	142.000	0.000	BigBlind	129.000	Check	KdJh
River	Kh 4d 2h 4h Qh	213.000	71.000	BigBlind	129.000	Fold	KdJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3sQs
Preflop	-	5.000	1.000	Button	198.000	Call	3sQs
Flop	9c 4c 2h	10.500	4.500	Button	197.000	Call	3sQs
Turn	9c 4c 2h Ad	15.000	0.000	Button	192.500	Raise:4.50	3sQs
Turn	9c 4c 2h Ad	28.500	4.500	Button	188.000	Raise:55.50	3sQs
Turn	9c 4c 2h Ad	199.500	55.500	Button	128.000	Fold	3sQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac5d
Flop	9h 8h 3c	5.000	0.000	BigBlind	197.500	Check	Ac5d
Flop	9h 8h 3c	9.000	4.000	BigBlind	197.500	Fold	Ac5d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6sQs
Preflop	-	5.000	1.000	Button	198.000	Call	6sQs
Flop	As Tc 3d	9.000	3.000	Button	197.000	Fold	6sQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7dAs
Flop	9d 6d 4c	5.000	0.000	BigBlind	197.500	Check	7dAs
Flop	9d 6d 4c	7.500	2.500	BigBlind	197.500	Call	7dAs
Turn	9d 6d 4c 2d	10.000	0.000	BigBlind	195.000	Check	7dAs
Turn	9d 6d 4c 2d	15.000	5.000	BigBlind	195.000	Fold	7dAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dTh
Preflop	-	5.000	1.000	Button	198.000	Call	6dTh
Flop	8s 5c 4h	6.000	0.000	Button	197.000	Check	6dTh
Turn	8s 5c 4h 8d	6.000	0.000	Button	197.000	Raise:1.00	6dTh
Turn	8s 5c 4h 8d	9.000	1.000	Button	196.000	Fold	6dTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QhKs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QhKs
Flop	Tc 6h 2d	25.000	0.000	BigBlind	187.500	Raise:10.00	QhKs
Flop	Tc 6h 2d	55.000	10.000	BigBlind	177.500	Fold	QhKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7cTc
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	7cTc
Preflop	-	51.000	15.000	Button	182.000	Fold	7cTc
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	5c2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc7h
Preflop	-	5.000	1.000	Button	198.000	Call	Kc7h
Flop	Qh Jc 2d	6.000	0.000	Button	197.000	Check	Kc7h
Turn	Qh Jc 2d 9s	9.000	3.000	Button	197.000	Call	Kc7h
River	Qh Jc 2d 9s 3s	12.000	0.000	Button	194.000	Raise:6.00	Kc7h
River	Qh Jc 2d 9s 3s	30.000	6.000	Button	188.000	Call	Kc7h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qd6s
Preflop	-	1.500	0.500	Button	199.500	Fold	3c7s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5sTs
Flop	Kc 8s 3d	6.000	0.000	BigBlind	197.000	Check	5sTs
Flop	Kc 8s 3d	10.500	4.500	BigBlind	197.000	Fold	5sTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hAs
Preflop	-	5.000	1.000	Button	198.000	Call	3hAs
Flop	Ks Qd 7c	6.000	0.000	Button	197.000	Check	3hAs
Turn	Ks Qd 7c 2s	9.000	3.000	Button	197.000	Call	3hAs
River	Ks Qd 7c 2s 2h	21.000	9.000	Button	194.000	Fold	3hAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	TsJs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	TsJs
Flop	8d 8c 4h	25.000	0.000	BigBlind	187.500	Check	TsJs
Flop	8d 8c 4h	44.000	19.000	BigBlind	187.500	Fold	TsJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9sAs
Preflop	-	6.500	2.500	Button	198.000	Call	9sAs
Flop	6h 5s 3h	16.000	7.000	Button	195.500	Call	9sAs
Turn	6h 5s 3h 7h	34.500	11.500	Button	188.500	Fold	9sAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc5h
Flop	Qs 7h 7d	5.000	0.000	BigBlind	197.500	Check	Qc5h
Flop	Qs 7h 7d	9.000	4.000	BigBlind	197.500	Call	Qc5h
Turn	Qs 7h 7d 9c	13.000	0.000	BigBlind	193.500	Check	Qc5h
Turn	Qs 7h 7d 9c	23.000	10.000	BigBlind	193.500	Call	Qc5h
River	Qs 7h 7d 9c 9s	33.000	0.000	BigBlind	183.500	Check	Qc5h
River	Qs 7h 7d 9c 9s	58.000	25.000	BigBlind	183.500	Fold	Qc5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcKd
Preflop	-	5.000	1.000	Button	198.000	Call	TcKd
Flop	Ah 8c 6h	6.000	0.000	Button	197.000	Check	TcKd
Turn	Ah 8c 6h 2c	9.000	3.000	Button	197.000	Fold	TcKd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	QdQh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	QdQh
Flop	As 7d 2d	25.000	0.000	BigBlind	187.500	Check	QdQh
Turn	As 7d 2d 2s	25.000	0.000	BigBlind	187.500	Check	QdQh
River	As 7d 2d 2s Tc	25.000	0.000	BigBlind	187.500	Raise:10.00	QdQh
River	As 7d 2d 2s Tc	55.000	10.000	BigBlind	177.500	Fold	QdQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6sKs
Preflop	-	5.000	1.000	Button	198.000	Call	6sKs
Flop	Kh Qs 2h	6.000	0.000	Button	197.000	Raise:1.00	6sKs
Flop	Kh Qs 2h	9.000	1.000	Button	196.000	Call	6sKs
Turn	Kh Qs 2h Js	10.000	0.000	Button	195.000	Check	6sKs
River	Kh Qs 2h Js 8h	10.000	0.000	Button	195.000	Check	6sKs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	6c3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac6h
Preflop	-	5.000	1.000	Button	198.000	Call	Ac6h
Flop	Qs 8c 5h	6.000	0.000	Button	197.000	Check	Ac6h
Turn	Qs 8c 5h 4s	6.000	0.000	Button	197.000	Check	Ac6h
River	Qs 8c 5h 4s 5c	6.000	0.000	Button	197.000	Check	Ac6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d6s
Flop	Ts 6h 2c	5.000	0.000	BigBlind	197.500	Check	5d6s
Turn	Ts 6h 2c 2d	5.000	0.000	BigBlind	197.500	Check	5d6s
River	Ts 6h 2c 2d 4s	5.000	0.000	BigBlind	197.500	Raise:2.50	5d6s
River	Ts 6h 2c 2d 4s	12.500	2.500	BigBlind	195.000	Call	5d6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcTh
Preflop	-	5.000	1.000	Button	198.000	Call	QcTh
Flop	Ah Qh 4c	6.000	0.000	Button	197.000	Raise:1.00	QcTh
Flop	Ah Qh 4c	9.000	1.000	Button	196.000	Call	QcTh
Turn	Ah Qh 4c 5h	10.000	0.000	Button	195.000	Check	QcTh
River	Ah Qh 4c 5h Ad	10.000	0.000	Button	195.000	Raise:13.00	QcTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	6s7s
Preflop	-	20.000	5.000	BigBlind	192.500	Call	6s7s
Flop	Js 7h 7c	25.000	0.000	BigBlind	187.500	Check	6s7s
Turn	Js 7h 7c 3h	25.000	0.000	BigBlind	187.500	Raise:32.50	6s7s
Turn	Js 7h 7c 3h	122.500	32.500	BigBlind	155.000	Raise:122.50	6s7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h8h
Preflop	-	5.000	1.000	Button	198.000	Call	3h8h
Flop	Qs 4c 2d	6.000	0.000	Button	197.000	Raise:1.00	3h8h
Flop	Qs 4c 2d	9.000	1.000	Button	196.000	Fold	3h8h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8dTh
Flop	7s 7h 3d	5.000	0.000	BigBlind	197.500	Check	8dTh
Flop	7s 7h 3d	9.000	4.000	BigBlind	197.500	Call	8dTh
Turn	7s 7h 3d 5d	13.000	0.000	BigBlind	193.500	Raise:8.50	8dTh
Turn	7s 7h 3d 5d	46.000	16.000	BigBlind	185.000	Fold	8dTh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AdQh
Preflop	-	5.000	1.000	Button	198.000	Call	AdQh
Flop	Th 7h 6d	6.000	0.000	Button	197.000	Raise:9.00	AdQh
Flop	Th 7h 6d	33.000	9.000	Button	188.000	Call	AdQh
Turn	Th 7h 6d Jh	73.500	31.500	Button	179.000	Raise:147.50	AdQh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Td8h
Flop	Qs Th 7h	5.000	0.000	BigBlind	197.500	Check	Td8h
Flop	Qs Th 7h	9.000	4.000	BigBlind	197.500	Call	Td8h
Turn	Qs Th 7h 4s	13.000	0.000	BigBlind	193.500	Check	Td8h
Turn	Qs Th 7h 4s	23.000	10.000	BigBlind	193.500	Call	Td8h
River	Qs Th 7h 4s Qd	33.000	0.000	BigBlind	183.500	Check	Td8h
River	Qs Th 7h 4s Qd	58.000	25.000	BigBlind	183.500	Fold	Td8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d9s
Preflop	-	5.000	1.000	Button	198.000	Call	9d9s
Flop	Ts 9h 2c	6.000	0.000	Button	197.000	Raise:9.00	9d9s
Flop	Ts 9h 2c	33.000	9.000	Button	188.000	Call	9d9s
Turn	Ts 9h 2c Qh	42.000	0.000	Button	179.000	Raise:33.00	9d9s
Turn	Ts 9h 2c Qh	141.000	33.000	Button	146.000	Raise:113.00	9d9s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2d6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcAc
Preflop	-	5.000	1.000	Button	198.000	Call	TcAc
Flop	8d 7s 3h	9.000	3.000	Button	197.000	Call	TcAc
Turn	8d 7s 3h 4c	18.000	6.000	Button	194.000	Fold	TcAc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6hAs
Flop	Qc Ts 7c	5.000	0.000	BigBlind	197.500	Check	6hAs
Flop	Qc Ts 7c	9.000	4.000	BigBlind	197.500	Fold	6hAs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7hTh
Preflop	-	6.500	2.500	Button	198.000	Raise:13.50	7hTh
Preflop	-	53.000	17.000	Button	182.000	Call	7hTh
Flop	Kc Td 2d	122.500	52.500	Button	165.000	Fold	7hTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	ThJh
Preflop	-	20.000	5.000	BigBlind	192.500	Call	ThJh
Flop	Qs 4h 2c	25.000	0.000	BigBlind	187.500	Raise:2.50	ThJh
Flop	Qs 4h 2c	32.500	2.500	BigBlind	185.000	Call	ThJh
Turn	Qs 4h 2c 9c	35.000	0.000	BigBlind	182.500	Raise:27.50	ThJh
Turn	Qs 4h 2c 9c	117.500	27.500	BigBlind	155.000	Fold	ThJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2h9h
Preflop	-	5.000	1.000	Button	198.000	Call	2h9h
Flop	Tc 8s 2s	6.000	0.000	Button	197.000	Raise:1.00	2h9h
Flop	Tc 8s 2s	9.000	1.000	Button	196.000	Call	2h9h
Turn	Tc 8s 2s As	10.000	0.000	Button	195.000	Raise:7.00	2h9h
Turn	Tc 8s 2s As	31.000	7.000	Button	188.000	Fold	2h9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Tc9h
Flop	5s 3h 2c	5.000	0.000	BigBlind	197.500	Check	Tc9h
Flop	5s 3h 2c	9.000	4.000	BigBlind	197.500	Fold	Tc9h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d8h
Preflop	-	5.000	1.000	Button	198.000	Call	5d8h
Flop	As 8c 6h	9.000	3.000	Button	197.000	Fold	5d8h
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7dKs
Preflop	-	5.000	1.000	Button	198.000	Call	7dKs
Flop	Kd 8h 3h	6.000	0.000	Button	197.000	Raise:1.00	7dKs
Flop	Kd 8h 3h	9.000	1.000	Button	196.000	Call	7dKs
Turn	Kd 8h 3h 5d	10.000	0.000	Button	195.000	Check	7dKs
River	Kd 8h 3h 5d 9c	10.000	0.000	Button	195.000	Raise:7.00	7dKs
River	Kd 8h 3h 5d 9c	31.000	7.000	Button	188.000	Fold	7dKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8hQs
Flop	Kc 7d 4h	5.000	0.000	BigBlind	197.500	Check	8hQs
Turn	Kc 7d 4h 3s	5.000	0.000	BigBlind	197.500	Check	8hQs
River	Kc 7d 4h 3s Th	5.000	0.000	BigBlind	197.500	Check	8hQs
Preflop	-	1.500	0.500	Button	199.500	Fold	2c4s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Tc6s
Flop	Kc 9d 9c	5.000	0.000	BigBlind	197.500	Check	Tc6s
Turn	Kc 9d 9c As	5.000	0.000	BigBlind	197.500	Raise:2.50	Tc6s
Turn	Kc 9d 9c As	12.500	2.500	BigBlind	195.000	Call	Tc6s
River	Kc 9d 9c As Ad	15.000	0.000	BigBlind	192.500	Check	Tc6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Qc3d
Preflop	-	5.000	1.000	Button	198.000	Fold	Qc3d
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3cQs
Flop	Js 8s 8h	5.000	0.000	BigBlind	197.500	Raise:2.50	3cQs
Flop	Js 8s 8h	12.500	2.500	BigBlind	195.000	Fold	3cQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8c8h
Preflop	-	5.000	1.000	Button	198.000	Call	8c8h
Flop	4s 4d 4c	9.000	3.000	Button	197.000	Raise:12.00	8c8h
Flop	4s 4d 4c	48.000	12.000	Button	182.000	Call	8c8h
Turn	4s 4d 4c Kd	60.000	0.000	Button	170.000	Raise:24.00	8c8h
Turn	4s 4d 4c Kd	132.000	24.000	Button	146.000	Call	8c8h
River	4s 4d 4c Kd Th	156.000	0.000	Button	122.000	Check	8c8h
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	7dQd
Preflop	-	24.000	6.000	BigBlind	191.000	Call	7dQd
Flop	3s 3h 2h	30.000	0.000	BigBlind	185.000	Check	7dQd
Flop	3s 3h 2h	52.500	22.500	BigBlind	185.000	Fold	7dQd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8sTs
Preflop	-	5.000	1.000	Button	198.000	Call	8sTs
Flop	9d 8d 2s	6.000	0.000	Button	197.000	Raise:1.00	8sTs
Flop	9d 8d 2s	9.000	1.000	Button	196.000	Call	8sTs
Turn	9d 8d 2s Kh	10.000	0.000	Button	195.000	Check	8sTs
River	9d 8d 2s Kh Jh	10.000	0.000	Button	195.000	Check	8sTs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5c4d
Flop	Js 9s 2s	5.000	0.000	BigBlind	197.500	Check	5c4d
Turn	Js 9s 2s 3h	5.000	0.000	BigBlind	197.500	Raise:2.50	5c4d
Turn	Js 9s 2s 3h	12.500	2.500	BigBlind	195.000	Fold	5c4d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h3s
Preflop	-	5.000	1.000	Button	198.000	Call	3h3s
Flop	Kc Jh 8d	10.500	4.500	Button	197.000	Call	3h3s
Turn	Kc Jh 8d 8s	26.500	11.500	Button	192.500	Fold	3h3s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c7d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cKd
Preflop	-	5.000	1.000	Button	198.000	Call	6cKd
Flop	8s 5h 3c	10.500	4.500	Button	197.000	Fold	6cKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8c5h
Flop	Jd 3d 2h	5.000	0.000	BigBlind	197.500	Check	8c5h
Flop	Jd 3d 2h	7.500	2.500	BigBlind	197.500	Fold	8c5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4sTs
Preflop	-	5.000	1.000	Button	198.000	Call	4sTs
Flop	Qd 7s 2h	10.500	4.500	Button	197.000	Fold	4sTs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3s9s
Flop	Kc Qs 3c	5.000	0.000	BigBlind	197.500	Check	3s9s
Turn	Kc Qs 3c 7h	5.000	0.000	BigBlind	197.500	Check	3s9s
River	Kc Qs 3c 7h 5h	5.000	0.000	BigBlind	197.500	Check	3s9s
River	Kc Qs 3c 7h 5h	7.500	2.500	BigBlind	197.500	Call	3s9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cTc
Preflop	-	5.000	1.000	Button	198.000	Call	2cTc
Flop	As 9d 5d	10.500	4.500	Button	197.000	Fold	2cTc
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3d2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TdJs
Preflop	-	5.000	1.000	Button	198.000	Call	TdJs
Flop	7d 5c 2d	6.000	0.000	Button	197.000	Raise:9.00	TdJs
Flop	7d 5c 2d	33.000	9.000	Button	188.000	Call	TdJs
Turn	7d 5c 2d 4d	42.000	0.000	Button	179.000	Raise:15.00	TdJs
Turn	7d 5c 2d 4d	87.000	15.000	Button	164.000	Call	TdJs
River	7d 5c 2d 4d 8d	102.000	0.000	Button	149.000	Check	TdJs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	9dAd
Preflop	-	20.000	5.000	BigBlind	192.500	Call	9dAd
Flop	Qh Th 8s	25.000	0.000	BigBlind	187.500	Check	9dAd
Turn	Qh Th 8s 4d	25.000	0.000	BigBlind	187.500	Check	9dAd
River	Qh Th 8s 4d 9c	25.000	0.000	BigBlind	187.500	Check	9dAd
River	Qh Th 8s 4d 9c	37.500	12.500	BigBlind	187.500	Call	9dAd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dAs
Preflop	-	5.000	1.000	Button	198.000	Call	5dAs
Flop	9s 7d 4c	9.000	3.000	Button	197.000	Call	5dAs
Turn	9s 7d 4c Kh	12.000	0.000	Button	194.000	Check	5dAs
River	9s 7d 4c Kh 7s	12.000	0.000	Button	194.000	Check	5dAs
Preflop	-	4.000	2.000	BigBlind	199.000	Raise:6.00	7cAh
Preflop	-	24.000	6.000	BigBlind	191.000	Fold	7cAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QdJs
Preflop	-	5.000	1.000	Button	198.000	Call	QdJs
Flop	8c 4c 2d	10.500	4.500	Button	197.000	Call	QdJs
Turn	8c 4c 2d 3h	26.500	11.500	Button	192.500	Fold	QdJs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2hAh
Flop	Ks Kh Jh	5.000	0.000	BigBlind	197.500	Check	2hAh
Turn	Ks Kh Jh 4s	5.000	0.000	BigBlind	197.500	Check	2hAh
River	Ks Kh Jh 4s Jd	5.000	0.000	BigBlind	197.500	Raise:2.50	2hAh
River	Ks Kh Jh 4s Jd	12.500	2.500	BigBlind	195.000	Call	2hAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cAd
Preflop	-	5.000	1.000	Button	198.000	Call	4cAd
Flop	9s 9d 3d	9.000	3.000	Button	197.000	Raise:6.00	4cAd
Flop	9s 9d 3d	30.000	6.000	Button	188.000	Call	4cAd
Turn	9s 9d 3d 9h	54.000	18.000	Button	182.000	Call	4cAd
River	9s 9d 3d 9h Qc	72.000	0.000	Button	164.000	Check	4cAd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cKh
Flop	9h 8s 6h	5.000	0.000	BigBlind	197.500	Check	6cKh
Turn	9h 8s 6h Td	5.000	0.000	BigBlind	197.500	Check	6cKh
River	9h 8s 6h Td Ks	5.000	0.000	BigBlind	197.500	Raise:2.50	6cKh
River	9h 8s 6h Td Ks	12.500	2.500	BigBlind	195.000	Call	6cKh
Preflop	-	1.500	0.500	Button	199.500	Fold	2c3s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Td8s
Flop	Jc Tc 4h	5.000	0.000	BigBlind	197.500	Check	Td8s
Flop	Jc Tc 4h	9.000	4.000	BigBlind	197.500	Call	Td8s
Turn	Jc Tc 4h Kd	13.000	0.000	BigBlind	193.500	Check	Td8s
Turn	Jc Tc 4h Kd	23.000	10.000	BigBlind	193.500	Fold	Td8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	ThAs
Preflop	-	5.000	1.000	Button	198.000	Call	ThAs
Flop	Ad Kc 6h	10.500	4.500	Button	197.000	Call	ThAs
Turn	Ad Kc 6h 3d	26.500	11.500	Button	192.500	Call	ThAs
River	Ad Kc 6h 3d 4c	38.000	0.000	Button	181.000	Raise:17.00	ThAs
River	Ad Kc 6h 3d 4c	89.000	17.000	Button	164.000	Call	ThAs
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	TdTs
Preflop	-	20.000	5.000	BigBlind	192.500	Call	TdTs
Flop	Tc 9s 2c	25.000	0.000	BigBlind	187.500	Check	TdTs
Turn	Tc 9s 2c 7c	25.000	0.000	BigBlind	187.500	Raise:32.50	TdTs
Turn	Tc 9s 2c 7c	122.500	32.500	BigBlind	155.000	Raise:122.50	TdTs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c4s
Preflop	-	5.000	1.000	Button	198.000	Call	3c4s
Flop	Ad Th 7s	6.000	0.000	Button	197.000	Raise:1.00	3c4s
Flop	Ad Th 7s	9.000	1.000	Button	196.000	Fold	3c4s
Preflop	-	2.000	0.000	BigBlind	199.000	Raise:2.00	Kd9s
Preflop	-	8.000	2.000	BigBlind	197.000	Fold	Kd9s
Preflop	-	1.500	0.500	Button	199.500	Fold	2d7h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jc7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3sKs
Preflop	-	5.000	1.000	Button	198.000	Call	3sKs
Flop	Kh Qc 5s	6.000	0.000	Button	197.000	Check	3sKs
Turn	Kh Qc 5s 9d	6.000	0.000	Button	197.000	Raise:9.00	3sKs
Turn	Kh Qc 5s 9d	33.000	9.000	Button	188.000	Call	3sKs
River	Kh Qc 5s 9d Ts	42.000	0.000	Button	179.000	Check	3sKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5hJs
Flop	9h 8h 7s	5.000	0.000	BigBlind	197.500	Raise:2.50	5hJs
Flop	9h 8h 7s	12.500	2.500	BigBlind	195.000	Call	5hJs
Turn	9h 8h 7s Kd	15.000	0.000	BigBlind	192.500	Check	5hJs
River	9h 8h 7s Kd Tc	15.000	0.000	BigBlind	192.500	Check	5hJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c6h
Preflop	-	5.000	1.000	Button	198.000	Fold	4c6h
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	2h5h
Preflop	-	20.000	5.000	BigBlind	192.500	Call	2h5h
Flop	Qd 3h 3d	25.000	0.000	BigBlind	187.500	Raise:2.50	2h5h
Flop	Qd 3h 3d	32.500	2.500	BigBlind	185.000	Call	2h5h
Turn	Qd 3h 3d Jh	35.000	0.000	BigBlind	182.500	Check	2h5h
River	Qd 3h 3d Jh 4s	35.000	0.000	BigBlind	182.500	Raise:27.50	2h5h
River	Qd 3h 3d Jh 4s	117.500	27.500	BigBlind	155.000	Fold	2h5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	8hKh
Preflop	-	5.000	1.000	Button	198.000	Call	8hKh
Flop	Qs 7s 3s	6.000	0.000	Button	197.000	Check	8hKh
Turn	Qs 7s 3s Jd	6.000	0.000	Button	197.000	Raise:9.00	8hKh
Turn	Qs 7s 3s Jd	33.000	9.000	Button	188.000	Fold	8hKh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6d2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ac6d
Preflop	-	5.000	1.000	Button	198.000	Call	Ac6d
Flop	8d 6c 4h	9.000	3.000	Button	197.000	Call	Ac6d
Turn	8d 6c 4h Ks	12.000	0.000	Button	194.000	Raise:6.00	Ac6d
Turn	8d 6c 4h Ks	30.000	6.000	Button	188.000	Fold	Ac6d
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c8d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3hQs
Preflop	-	5.000	1.000	Button	198.000	Call	3hQs
Flop	9s 8s 3d	6.000	0.000	Button	197.000	Raise:1.00	3hQs
Flop	9s 8s 3d	9.000	1.000	Button	196.000	Call	3hQs
Turn	9s 8s 3d 8c	10.000	0.000	Button	195.000	Check	3hQs
River	9s 8s 3d 8c 6h	10.000	0.000	Button	195.000	Check	3hQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	AcTh
Flop	Kc 9s 4d	5.000	0.000	BigBlind	197.500	Check	AcTh
Turn	Kc 9s 4d 9c	5.000	0.000	BigBlind	197.500	Check	AcTh
