street	board	potBefore	toCall	position	stackBefore	action	holeCards
Preflop	-	5.000	1.000	Button	198.000	Fold	Jd2s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2h8h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4hJh
Preflop	-	5.000	1.000	Button	198.000	Call	4hJh
Flop	8d 6s 6d	9.000	3.000	Button	197.000	Fold	4hJh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6c3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c7s
Preflop	-	5.000	1.000	Button	198.000	Call	5c7s
Flop	Ac 7h 3s	10.500	4.500	Button	197.000	Call	5c7s
Turn	Ac 7h 3s Qs	22.500	7.500	Button	192.500	Fold	5c7s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc5h
Flop	As Ad Th	5.000	0.000	BigBlind	197.500	Check	Qc5h
Flop	As Ad Th	9.000	4.000	BigBlind	197.500	Fold	Qc5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QhQs
Preflop	-	6.500	2.500	Button	198.000	Raise:13.50	QhQs
Preflop	-	53.000	17.000	Button	182.000	Call	QhQs
Flop	Ah Jc 9c	122.500	52.500	Button	165.000	Fold	QhQs
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3d2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7d6s
Preflop	-	5.000	1.000	Button	198.000	Call	7d6s
Flop	8d 7c 4d	9.000	3.000	Button	197.000	Call	7d6s
Turn	8d 7c 4d 5s	18.000	6.000	Button	194.000	Call	7d6s
River	8d 7c 4d 5s Qs	36.000	12.000	Button	188.000	Call	7d6s
Preflop	-	4.000	2.000	BigBlind	199.000	Call	6hQh
Flop	7c 6d 4h	6.000	0.000	BigBlind	197.000	Check	6hQh
Flop	7c 6d 4h	10.500	4.500	BigBlind	197.000	Call	6hQh
Turn	7c 6d 4h 6c	15.000	0.000	BigBlind	192.500	Check	6hQh
Turn	7c 6d 4h 6c	26.500	11.500	BigBlind	192.500	Call	6hQh
River	7c 6d 4h 6c 8s	38.000	0.000	BigBlind	181.000	Raise:17.00	6hQh
River	7c 6d 4h 6c 8s	89.000	17.000	BigBlind	164.000	Call	6hQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QdTh
Preflop	-	5.000	1.000	Button	198.000	Call	QdTh
Flop	Ks 7s 3h	10.500	4.500	Button	197.000	Fold	QdTh
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	KcKh
Preflop	-	22.500	7.500	BigBlind	192.500	Raise:52.50	KcKh
Preflop	-	197.000	62.000	BigBlind	132.500	Raise:70.50	KcKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hTh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	6hTh
Preflop	-	51.000	15.000	Button	182.000	Fold	6hTh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6cQh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7hAh
Preflop	-	5.000	1.000	Button	198.000	Call	7hAh
Flop	4c 3d 2s	9.000	3.000	Button	197.000	Call	7hAh
Turn	4c 3d 2s Kc	18.000	6.000	Button	194.000	Fold	7hAh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	7d5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JsKs
Preflop	-	5.000	1.000	Button	198.000	Call	JsKs
Flop	6s 5d 2c	9.000	3.000	Button	197.000	Call	JsKs
Turn	6s 5d 2c 3d	18.000	6.000	Button	194.000	Fold	JsKs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	AhQs
Flop	Qd Jd 4h	6.000	0.000	BigBlind	197.000	Check	AhQs
Flop	Qd Jd 4h	10.500	4.500	BigBlind	197.000	Call	AhQs
Turn	Qd Jd 4h 7d	15.000	0.000	BigBlind	192.500	Check	AhQs
Turn	Qd Jd 4h 7d	26.500	11.500	BigBlind	192.500	Call	AhQs
River	Qd Jd 4h 7d 5s	38.000	0.000	BigBlind	181.000	Check	AhQs
River	Qd Jd 4h 7d 5s	66.500	28.500	BigBlind	181.000	Call	AhQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4cQd
Preflop	-	5.000	1.000	Button	198.000	Call	4cQd
Flop	Ts Tc 2c	9.000	3.000	Button	197.000	Fold	4cQd
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	7c8c
Preflop	-	20.000	5.000	BigBlind	192.500	Call	7c8c
Flop	Js 9d 4h	25.000	0.000	BigBlind	187.500	Check	7c8c
Flop	Js 9d 4h	44.000	19.000	BigBlind	187.500	Fold	7c8c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2dKd
Preflop	-	5.000	1.000	Button	198.000	Call	2dKd
Flop	9c 7c 5s	10.500	4.500	Button	197.000	Fold	2dKd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5d6h
Flop	Jd 8h 2c	5.000	0.000	BigBlind	197.500	Check	5d6h
Flop	Jd 8h 2c	9.000	4.000	BigBlind	197.500	Fold	5d6h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c4s
Preflop	-	5.000	1.000	Button	198.000	Call	5c4s
Flop	Qc Ts 8c	9.000	3.000	Button	197.000	Fold	5c4s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5d9d
Preflop	-	5.000	1.000	Button	198.000	Call	5d9d
Flop	Ks 7d 5c	9.000	3.000	Button	197.000	Raise:12.00	5d9d
Flop	Ks 7d 5c	48.000	12.000	Button	182.000	Fold	5d9d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4d9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	QcTd
Preflop	-	5.000	1.000	Button	198.000	Call	QcTd
Flop	7h 5h 5d	9.000	3.000	Button	197.000	Call	QcTd
Turn	7h 5h 5d 7c	18.000	6.000	Button	194.000	Fold	QcTd
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh4s
Preflop	-	5.000	1.000	Button	198.000	Fold	Jh4s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AcJd
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	AcJd
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6d6s
Preflop	-	6.500	2.500	Button	198.000	Call	6d6s
Flop	Jh Jd 3h	16.000	7.000	Button	195.500	Raise:7.00	6d6s
Flop	Jh Jd 3h	44.000	7.000	Button	181.500	Call	6d6s
Turn	Jh Jd 3h Jc	76.500	25.500	Button	174.500	Call	6d6s
River	Jh Jd 3h Jc 7d	153.000	51.000	Button	149.000	Call	6d6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Kd3h
Flop	Js Jc 5d	5.000	0.000	BigBlind	197.500	Check	Kd3h
Flop	Js Jc 5d	9.000	4.000	BigBlind	197.500	Fold	Kd3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ad5h
Preflop	-	5.000	1.000	Button	198.000	Call	Ad5h
Flop	7h 6c 4h	10.500	4.500	Button	197.000	Call	Ad5h
Turn	7h 6c 4h 8d	26.500	11.500	Button	192.500	Call	Ad5h
River	7h 6c 4h 8d Tc	66.500	28.500	Button	181.000	Fold	Ad5h
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2d4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d6h
Preflop	-	5.000	1.000	Button	198.000	Call	9d6h
Flop	9s 9c 4d	9.000	3.000	Button	197.000	Call	9d6h
Turn	9s 9c 4d Qd	18.000	6.000	Button	194.000	Call	9d6h
River	9s 9c 4d Qd Th	36.000	12.000	Button	188.000	Call	9d6h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3dJs
Flop	Kd 9h 8h	5.000	0.000	BigBlind	197.500	Check	3dJs
Flop	Kd 9h 8h	9.000	4.000	BigBlind	197.500	Fold	3dJs
Preflop	-	1.500	0.500	Button	199.500	Fold	3c2s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c7d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6cKh
Preflop	-	5.000	1.000	Button	198.000	Call	6cKh
Flop	As 6h 4c	9.000	3.000	Button	197.000	Call	6cKh
Turn	As 6h 4c Qd	18.000	6.000	Button	194.000	Call	6cKh
River	As 6h 4c Qd Ah	36.000	12.000	Button	188.000	Raise:24.00	6cKh
River	As 6h 4c Qd Ah	120.000	24.000	Button	152.000	Call	6cKh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	5c2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4c9s
Preflop	-	5.000	1.000	Button	198.000	Call	4c9s
Flop	6h 6c 2d	9.000	3.000	Button	197.000	Fold	4c9s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	6c4s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc7s
Preflop	-	5.000	1.000	Button	198.000	Call	Kc7s
Flop	Td 6h 2c	9.000	3.000	Button	197.000	Call	Kc7s
Turn	Td 6h 2c 4h	18.000	6.000	Button	194.000	Fold	Kc7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4hJs
Preflop	-	1.500	0.500	Button	199.500	Fold	7c2s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jd2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2hQh
Preflop	-	6.500	2.500	Button	198.000	Call	2hQh
Flop	Qd 6d 3c	16.000	7.000	Button	195.500	Call	2hQh
Turn	Qd 6d 3c 3h	34.500	11.500	Button	188.500	Call	2hQh
River	Qd 6d 3c 3h 9d	69.000	23.000	Button	177.000	Raise:154.00	2hQh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2sKs
Flop	Qh Qd Td	6.000	0.000	BigBlind	197.000	Check	2sKs
Flop	Qh Qd Td	10.500	4.500	BigBlind	197.000	Fold	2sKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dKs
Preflop	-	5.000	1.000	Button	198.000	Call	6dKs
Flop	Ad Jc Td	9.000	3.000	Button	197.000	Call	6dKs
Turn	Ad Jc Td Qd	18.000	6.000	Button	194.000	Call	6dKs
River	Ad Jc Td Qd 2d	36.000	12.000	Button	188.000	Fold	6dKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9sQs
Flop	Jc Ts Tc	5.000	0.000	BigBlind	197.500	Check	9sQs
Flop	Jc Ts Tc	7.500	2.500	BigBlind	197.500	Call	9sQs
Turn	Jc Ts Tc 7c	10.000	0.000	BigBlind	195.000	Raise:5.00	9sQs
Turn	Jc Ts Tc 7c	25.000	5.000	BigBlind	190.000	Fold	9sQs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6hQs
Preflop	-	5.000	1.000	Button	198.000	Call	6hQs
Flop	Ah Ad 6s	10.500	4.500	Button	197.000	Call	6hQs
Turn	Ah Ad 6s 8d	26.500	11.500	Button	192.500	Fold	6hQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	3dAh
Flop	8h 8c 4s	5.000	0.000	BigBlind	197.500	Check	3dAh
Flop	8h 8c 4s	9.000	4.000	BigBlind	197.500	Fold	3dAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdAs
Preflop	-	5.000	1.000	Button	198.000	Call	JdAs
Flop	Qh 6d 3h	9.000	3.000	Button	197.000	Fold	JdAs
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jd7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cKc
Preflop	-	6.500	2.500	Button	198.000	Call	2cKc
Flop	Td 9d 5d	16.000	7.000	Button	195.500	Fold	2cKc
Preflop	-	3.500	1.500	BigBlind	199.000	Call	7d5h
Flop	Tc 8s 4s	5.000	0.000	BigBlind	197.500	Check	7d5h
Flop	Tc 8s 4s	9.000	4.000	BigBlind	197.500	Fold	7d5h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	AcAh
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	AcAh
Preflop	-	51.000	15.000	Button	182.000	Call	AcAh
Flop	Qs Qh 7d	99.000	33.000	Button	167.000	Call	AcAh
Turn	Qs Qh 7d 4h	198.000	66.000	Button	134.000	Call	AcAh
River	Qs Qh 7d 4h 9d	332.000	68.000	Button	68.000	Call	AcAh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	8c3h
Preflop	-	1.500	0.500	Button	199.500	Fold	7c2h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jh7s
Preflop	-	5.000	1.000	Button	198.000	Fold	Jh7s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Jd2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d4h
Preflop	-	5.000	1.000	Button	198.000	Fold	3d4h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	9hJh
Flop	Kd Tc 5h	5.000	0.000	BigBlind	197.500	Check	9hJh
Flop	Kd Tc 5h	7.500	2.500	BigBlind	197.500	Raise:5.00	9hJh
Flop	Kd Tc 5h	25.000	5.000	BigBlind	190.000	Call	9hJh
Turn	Kd Tc 5h 6s	30.000	0.000	BigBlind	185.000	Raise:15.00	9hJh
Turn	Kd Tc 5h 6s	75.000	15.000	BigBlind	170.000	Fold	9hJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5c8d
Preflop	-	5.000	1.000	Button	198.000	Call	5c8d
Flop	9s 9h 3c	9.000	3.000	Button	197.000	Fold	5c8d
Preflop	-	4.000	2.000	BigBlind	199.000	Call	Kc8s
Flop	Qc 6d 4s	6.000	0.000	BigBlind	197.000	Check	Kc8s
Flop	Qc 6d 4s	10.500	4.500	BigBlind	197.000	Fold	Kc8s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7c7d
Preflop	-	5.000	1.000	Button	198.000	Call	7c7d
Flop	Jc Th 3s	9.000	3.000	Button	197.000	Call	7c7d
Turn	Jc Th 3s Ts	18.000	6.000	Button	194.000	Call	7c7d
River	Jc Th 3s Ts 5s	36.000	12.000	Button	188.000	Fold	7c7d
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	2c9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JhJs
Preflop	-	6.500	2.500	Button	198.000	Call	JhJs
Flop	Kh Qs 5c	13.500	4.500	Button	195.500	Call	JhJs
Turn	Kh Qs 5c 3s	27.000	9.000	Button	191.000	Fold	JhJs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	2sKs
Flop	Qd 7d 4s	6.000	0.000	BigBlind	197.000	Check	2sKs
Flop	Qd 7d 4s	10.500	4.500	BigBlind	197.000	Fold	2sKs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cQs
Preflop	-	5.000	1.000	Button	198.000	Call	2cQs
Flop	Ah Qd 9c	9.000	3.000	Button	197.000	Fold	2cQs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2cKh
Flop	Ac 9h 9c	5.000	0.000	BigBlind	197.500	Check	2cKh
Flop	Ac 9h 9c	9.000	4.000	BigBlind	197.500	Fold	2cKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6sAs
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	6sAs
Preflop	-	51.000	15.000	Button	182.000	Fold	6sAs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9d7h
Flop	Qh Jc 9c	6.000	0.000	BigBlind	197.000	Check	9d7h
Flop	Qh Jc 9c	10.500	4.500	BigBlind	197.000	Fold	9d7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	2cAd
Preflop	-	6.500	2.500	Button	198.000	Call	2cAd
Flop	Kd 4d 3d	16.000	7.000	Button	195.500	Raise:12.50	2cAd
Flop	Kd 4d 3d	60.500	12.500	Button	176.000	Raise:163.50	2cAd
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8dJs
Flop	9c 7s 2s	5.000	0.000	BigBlind	197.500	Check	8dJs
Flop	9c 7s 2s	9.000	4.000	BigBlind	197.500	Raise:8.50	8dJs
Flop	9c 7s 2s	46.000	16.000	BigBlind	185.000	Call	8dJs
Turn	9c 7s 2s 7d	62.000	0.000	BigBlind	169.000	Check	8dJs
Turn	9c 7s 2s 7d	108.500	46.500	BigBlind	169.000	Fold	8dJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kd2h
Preflop	-	5.000	1.000	Button	198.000	Fold	Kd2h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	TdAh
Flop	Tc 8h 5d	5.000	0.000	BigBlind	197.500	Check	TdAh
Flop	Tc 8h 5d	9.000	4.000	BigBlind	197.500	Call	TdAh
Turn	Tc 8h 5d 2c	13.000	0.000	BigBlind	193.500	Check	TdAh
Turn	Tc 8h 5d 2c	23.000	10.000	BigBlind	193.500	Raise:13.50	TdAh
Turn	Tc 8h 5d 2c	95.000	35.000	BigBlind	170.000	Call	TdAh
River	Tc 8h 5d 2c 6s	130.000	0.000	BigBlind	135.000	Check	TdAh
River	Tc 8h 5d 2c 6s	227.500	97.500	BigBlind	135.000	Call	TdAh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc9h
Preflop	-	6.500	2.500	Button	198.000	Call	Jc9h
Flop	Qs 7c 2s	13.500	4.500	Button	195.500	Fold	Jc9h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Qc5s
Flop	Ad Qh 7s	5.000	0.000	BigBlind	197.500	Check	Qc5s
Flop	Ad Qh 7s	9.000	4.000	BigBlind	197.500	Call	Qc5s
Turn	Ad Qh 7s 2d	13.000	0.000	BigBlind	193.500	Check	Qc5s
Turn	Ad Qh 7s 2d	23.000	10.000	BigBlind	193.500	Call	Qc5s
River	Ad Qh 7s 2d 8c	33.000	0.000	BigBlind	183.500	Check	Qc5s
River	Ad Qh 7s 2d 8c	49.500	16.500	BigBlind	183.500	Fold	Qc5s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc4s
Preflop	-	5.000	1.000	Button	198.000	Call	Kc4s
Flop	Ad 8s 8d	9.000	3.000	Button	197.000	Fold	Kc4s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3c9c
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	9d5h
Preflop	-	5.000	1.000	Button	198.000	Call	9d5h
Flop	8s 7d 6s	9.000	3.000	Button	197.000	Raise:12.00	9d5h
Flop	8s 7d 6s	48.000	12.000	Button	182.000	Call	9d5h
Turn	8s 7d 6s 2d	90.000	30.000	Button	170.000	Raise:140.00	9d5h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ad9s
Flop	Ah Ac 7c	5.000	0.000	BigBlind	197.500	Check	Ad9s
Flop	Ah Ac 7c	9.000	4.000	BigBlind	197.500	Call	Ad9s
Turn	Ah Ac 7c 3h	13.000	0.000	BigBlind	193.500	Check	Ad9s
Turn	Ah Ac 7c 3h	23.000	10.000	BigBlind	193.500	Call	Ad9s
River	Ah Ac 7c 3h 8c	33.000	0.000	BigBlind	183.500	Check	Ad9s
River	Ah Ac 7c 3h 8c	58.000	25.000	BigBlind	183.500	Call	Ad9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	7hAh
Preflop	-	5.000	1.000	Button	198.000	Call	7hAh
Flop	Jc 8h 2c	10.500	4.500	Button	197.000	Fold	7hAh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	8d7s
Flop	Ac Jd 4c	5.000	0.000	BigBlind	197.500	Check	8d7s
Flop	Ac Jd 4c	9.000	4.000	BigBlind	197.500	Fold	8d7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3h6s
Preflop	-	5.000	1.000	Button	198.000	Call	3h6s
Flop	Qs 9d 8c	9.000	3.000	Button	197.000	Fold	3h6s
Preflop	-	3.500	1.500	BigBlind	199.000	Call	2c2s
Flop	Qh Th 8h	5.000	0.000	BigBlind	197.500	Check	2c2s
Flop	Qh Th 8h	9.000	4.000	BigBlind	197.500	Fold	2c2s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4dAs
Preflop	-	5.000	1.000	Button	198.000	Call	4dAs
Flop	Kh 9c 3h	10.500	4.500	Button	197.000	Fold	4dAs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	5cTc
Flop	Kh Ts 4c	5.000	0.000	BigBlind	197.500	Check	5cTc
Flop	Kh Ts 4c	9.000	4.000	BigBlind	197.500	Call	5cTc
Turn	Kh Ts 4c 8c	13.000	0.000	BigBlind	193.500	Check	5cTc
Turn	Kh Ts 4c 8c	23.000	10.000	BigBlind	193.500	Raise:13.50	5cTc
Turn	Kh Ts 4c 8c	95.000	35.000	BigBlind	170.000	Raise:135.00	5cTc
Preflop	-	1.500	0.500	Button	199.500	Fold	7d4h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Jc3h
Flop	Ts Td 5d	5.000	0.000	BigBlind	197.500	Check	Jc3h
Flop	Ts Td 5d	7.500	2.500	BigBlind	197.500	Fold	Jc3h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5dKs
Preflop	-	5.000	1.000	Button	198.000	Call	5dKs
Flop	Ts 7s 4c	9.000	3.000	Button	197.000	Raise:12.00	5dKs
Flop	Ts 7s 4c	48.000	12.000	Button	182.000	Call	5dKs
Turn	Ts 7s 4c 7h	90.000	30.000	Button	170.000	Fold	5dKs
Preflop	-	3.500	1.500	BigBlind	199.000	Call	6cJh
Flop	Ah 7d 4d	5.000	0.000	BigBlind	197.500	Check	6cJh
Flop	Ah 7d 4d	9.000	4.000	BigBlind	197.500	Fold	6cJh
Preflop	-	1.500	0.500	Button	199.500	Fold	4c7h
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Ac2d
Flop	Ah 7c 4d	5.000	0.000	BigBlind	197.500	Raise:2.50	Ac2d
Flop	Ah 7c 4d	12.500	2.500	BigBlind	195.000	Call	Ac2d
Turn	Ah 7c 4d 4s	15.000	0.000	BigBlind	192.500	Check	Ac2d
Turn	Ah 7c 4d 4s	26.500	11.500	BigBlind	192.500	Fold	Ac2d
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3d3h
Preflop	-	5.000	1.000	Button	198.000	Call	3d3h
Flop	Jd 6d 4c	10.500	4.500	Button	197.000	Call	3d3h
Turn	Jd 6d 4c As	22.500	7.500	Button	192.500	Fold	3d3h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c6s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	TcAh
Preflop	-	5.000	1.000	Button	198.000	Call	TcAh
Flop	4d 3c 2c	9.000	3.000	Button	197.000	Call	TcAh
Turn	4d 3c 2c 9c	18.000	6.000	Button	194.000	Call	TcAh
River	4d 3c 2c 9c Qc	36.000	12.000	Button	188.000	Fold	TcAh
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	2cJh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Ah7s
Preflop	-	5.000	1.000	Button	198.000	Call	Ah7s
Flop	Ks 8s 2h	10.500	4.500	Button	197.000	Fold	Ah7s
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3d9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	3c5h
Preflop	-	5.000	1.000	Button	198.000	Fold	3c5h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	3dJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	5hTh
Preflop	-	5.000	1.000	Button	198.000	Call	5hTh
Flop	Jd Ts 3c	9.000	3.000	Button	197.000	Call	5hTh
Turn	Jd Ts 3c Ah	18.000	6.000	Button	194.000	Fold	5hTh
Preflop	-	3.500	1.500	BigBlind	199.000	Call	Td9s
Flop	As 6c 5d	5.000	0.000	BigBlind	197.500	Check	Td9s
Flop	As 6c 5d	9.000	4.000	BigBlind	197.500	Fold	Td9s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	ThTs
Preflop	-	5.000	1.000	Button	198.000	Call	ThTs
Flop	Jh 7h 3d	10.500	4.500	Button	197.000	Call	ThTs
Turn	Jh 7h 3d 7c	22.500	7.500	Button	192.500	Call	ThTs
River	Jh 7h 3d 7c 4h	45.000	15.000	Button	185.000	Call	ThTs
Preflop	-	4.000	2.000	BigBlind	199.000	Call	5cAc
Flop	Ad Ts 2h	6.000	0.000	BigBlind	197.000	Check	5cAc
Flop	Ad Ts 2h	10.500	4.500	BigBlind	197.000	Call	5cAc
Turn	Ad Ts 2h 5s	15.000	0.000	BigBlind	192.500	Check	5cAc
Turn	Ad Ts 2h 5s	26.500	11.500	BigBlind	192.500	Call	5cAc
River	Ad Ts 2h 5s Td	38.000	0.000	BigBlind	181.000	Check	5cAc
River	Ad Ts 2h 5s Td	66.500	28.500	BigBlind	181.000	Call	5cAc
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Jc8s
Preflop	-	5.000	1.000	Button	198.000	Call	Jc8s
Flop	Jd Ts 6d	10.500	4.500	Button	197.000	Call	Jc8s
Turn	Jd Ts 6d Kh	22.500	7.500	Button	192.500	Call	Jc8s
River	Jd Ts 6d Kh 5c	45.000	15.000	Button	185.000	Call	Jc8s
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qc7d
Preflop	-	1.500	0.500	Button	199.500	Fold	7c4d
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	AcKh
Preflop	-	20.000	5.000	BigBlind	192.500	Raise:55.00	AcKh
Preflop	-	190.000	55.000	BigBlind	132.500	Raise:77.50	AcKh
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	JdAh
Preflop	-	5.000	1.000	Button	198.000	Call	JdAh
Flop	7h 3d 2d	9.000	3.000	Button	197.000	Call	JdAh
Turn	7h 3d 2d Qd	18.000	6.000	Button	194.000	Call	JdAh
River	7h 3d 2d Qd Qc	36.000	12.000	Button	188.000	Fold	JdAh
Preflop	-	4.000	2.000	BigBlind	199.000	Call	9sQs
Flop	Qd Ts 8c	6.000	0.000	BigBlind	197.000	Check	9sQs
Flop	Qd Ts 8c	10.500	4.500	BigBlind	197.000	Call	9sQs
Turn	Qd Ts 8c As	15.000	0.000	BigBlind	192.500	Check	9sQs
Turn	Qd Ts 8c As	26.500	11.500	BigBlind	192.500	Call	9sQs
River	Qd Ts 8c As 7s	38.000	0.000	BigBlind	181.000	Check	9sQs
River	Qd Ts 8c As 7s	66.500	28.500	BigBlind	181.000	Raise:74.00	9sQs
River	Qd Ts 8c As 7s	321.500	78.500	BigBlind	78.500	Call	9sQs
Preflop	-	1.500	0.500	Button	199.500	Fold	2d5h
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	Qh7s
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	6dQh
Preflop	-	5.000	1.000	Button	198.000	Call	6dQh
Flop	Th 8s 4s	9.000	3.000	Button	197.000	Fold	6dQh
Preflop	-	4.000	2.000	BigBlind	199.000	Fold	4c2h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	KcAc
Preflop	-	5.000	1.000	Button	198.000	Raise:15.00	KcAc
Preflop	-	51.000	15.000	Button	182.000	Raise:167.00	KcAc
Preflop	-	3.500	1.500	BigBlind	199.000	Fold	3c7h
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	Kc4s
Preflop	-	6.500	2.500	Button	198.000	Call	Kc4s
Flop	As Ac 7d	16.000	7.000	Button	195.500	Fold	Kc4s
Preflop	-	3.500	1.500	BigBlind	199.000	Raise:5.00	8sJs
Preflop	-	20.000	5.000	BigBlind	192.500	Fold	8sJs
Preflop	-	1.500	0.500	Button	199.500	Raise:1.00	4h6s
Preflop	-	5.000	1.000	Button	198.000	Fold	4h6s
